user_id,item_id,No.,timestamp,rating,duration,emo_valence,emo_arousal
5,740,16,1626088729,2,94.89,0.0,0.6119999999999999
5,823,17,1626088831,4,148.35,0.238,0.3919999999999999
5,720,18,1626088986,3,167.8,0.07800000000000007,0.42999999999999994
5,364,19,1626089320,3,16.95,0.052000000000000046,0.538
5,120,20,1626089339,3,114.2,0.278,0.10200000000000009
6,132,1,1626092983,4,98.51,0.21199999999999997,-0.41400000000000003
6,707,2,1626093084,4,95.1,0.32000000000000006,-0.618
6,17,3,1626093181,3,68.37,0.21199999999999997,0.20399999999999996
6,863,4,1626093252,5,79.4,0.32199999999999984,-0.17799999999999994
6,826,5,1626093333,4,100.33,0.22199999999999998,-0.398
6,524,6,1626093450,3,72.64,0.30800000000000005,-0.20400000000000007
6,3,7,1626093525,2,74.14,0.1200000000000001,0.5959999999999999
6,676,8,1626093600,5,71.09,0.32400000000000007,-0.42399999999999993
6,995,9,1626093673,2,67.0,-0.32999999999999996,0.19399999999999995
6,873,10,1626093741,3,76.08,0.22199999999999998,-0.41400000000000003
6,5,11,1626093835,3,75.68,0.22199999999999998,-0.22599999999999998
6,468,12,1626093912,4,71.57,0.21399999999999997,-0.4079999999999999
6,597,13,1626093986,3,73.18,0.22199999999999998,-0.19400000000000006
6,395,14,1626094060,4,81.28,0.30800000000000005,0.20999999999999996
6,793,15,1626094143,4,94.7,0.21999999999999997,0.39800000000000013
6,740,16,1626094247,3,73.61,0.21599999999999997,-0.21999999999999997
6,946,17,1626094322,4,77.31,0.21399999999999997,-0.43600000000000005
6,720,18,1626094400,2,74.77,-0.32999999999999996,-0.21999999999999997
6,364,19,1626094477,2,76.03,-0.18799999999999994,0.20999999999999996
6,120,20,1626094555,4,,0.21999999999999997,0.41999999999999993
7,132,1,1626247000,4,240.55,-0.04799999999999993,0.21599999999999997
7,707,2,1626247246,4,182.26,0.07000000000000006,-0.29000000000000004
7,17,3,1626247451,5,209.32,0.16599999999999993,-0.41400000000000003
7,863,4,1626247673,5,245.92,0.18799999999999994,-0.646
7,826,5,1626247927,3,113.96,0.1120000000000001,0.19799999999999995
7,524,6,1626248107,4,158.12,0.17599999999999993,0.3340000000000001
7,3,7,1626248282,3,215.39,0.06599999999999984,0.3019999999999998
7,676,8,1626248506,5,242.5,0.238,-0.544
7,995,9,1626248763,2,200.41,0.030000000000000027,0.4680000000000002
7,873,10,1626248967,3,147.74,0.030000000000000027,0.40400000000000014
7,5,11,1626249201,4,223.96,0.1279999999999999,-0.43600000000000005
7,468,12,1626249430,3,195.98,0.10799999999999987,-0.28400000000000003
7,597,13,1626249630,3,179.82,0.14400000000000013,0.31800000000000006
7,395,14,1626249813,2,158.49,0.1200000000000001,0.506
7,793,15,1626249976,4,283.29,0.264,0.42400000000000015
7,740,16,1626250282,3,192.38,0.10799999999999987,0.09599999999999986
7,946,17,1626250478,2,258.13,-0.0020000000000000018,0.1299999999999999
7,720,18,1626250740,3,150.57,-0.03599999999999992,0.46199999999999997
7,364,19,1626250893,3,266.59,0.07400000000000007,0.3600000000000001
7,120,20,1626251177,5,113.72,0.18799999999999994,-0.42000000000000004
8,132,1,1626260613,3,108.21,0.13400000000000012,-0.42000000000000004
8,707,2,1626260736,4,131.01,0.242,-0.65
8,17,3,1626260877,3,76.29,0.16400000000000015,0.3919999999999999
8,863,4,1626260963,4,111.82,0.30800000000000005,0.252
8,826,5,1626261083,2,87.85,0.07200000000000006,0.44599999999999995
8,524,6,1626261207,3,78.03,-0.29400000000000004,-0.14
8,3,7,1626261295,1,64.01,-0.138,-0.516
8,676,8,1626261365,5,143.87,0.20599999999999996,-0.5640000000000001
8,995,9,1626261516,1,70.11,-0.21599999999999997,-0.474
8,873,10,1626261593,1,64.22,-0.05599999999999994,-0.672
8,5,11,1626261692,3,88.2,0.1140000000000001,-0.46799999999999997
8,468,12,1626261794,2,69.35,-0.10199999999999998,-0.404
8,597,13,1626261872,4,90.48,0.20799999999999996,-0.44600000000000006
8,395,14,1626261971,5,102.64,0.3019999999999998,0.18799999999999994
8,793,15,1626262084,2,66.88,0.08599999999999985,0.6080000000000001
8,740,16,1626262176,3,81.88,0.22799999999999998,-0.5920000000000001
8,946,17,1626262271,2,67.74,-0.0020000000000000018,-0.6120000000000001
8,720,18,1626262349,1,79.19,-0.20799999999999996,-0.42399999999999993
8,364,19,1626262435,3,110.1,-0.2859999999999999,0.32199999999999984
8,120,20,1626262557,5,109.33,0.41999999999999993,-0.025999999999999912
9,132,1,1626339998,5,175.15,0.274,-0.382
9,707,2,1626340178,2,152.84,-0.04799999999999993,0.42400000000000015
9,17,3,1626340332,3,119.31,0.06400000000000006,0.3600000000000001
9,863,4,1626340454,4,164.2,0.10599999999999987,-0.56
9,826,5,1626340620,4,127.79,0.21199999999999997,-0.10199999999999998
9,524,6,1626340786,4,143.18,0.0,-0.14
9,3,7,1626340931,2,117.62,-0.13,0.6299999999999999
9,676,8,1626341051,5,174.44,0.050000000000000044,-0.544
9,995,9,1626341229,3,122.5,-0.11199999999999999,0.42400000000000015
9,873,10,1626341356,1,112.89,-0.2879999999999999,-0.382
9,5,11,1626341501,3,180.15,0.030000000000000027,0.30600000000000005
9,468,12,1626341683,2,105.07,-0.0020000000000000018,0.6180000000000001
9,597,13,1626341791,3,122.77,0.10799999999999987,-0.16200000000000003
9,395,14,1626341917,3,95.83,-0.21400000000000008,0.23199999999999998
9,793,15,1626342018,3,121.53,0.14200000000000013,0.526
9,740,16,1626342150,2,96.34,-0.07999999999999996,0.20999999999999996
9,946,17,1626342249,1,96.88,-0.12400000000000011,-0.554
9,720,18,1626342348,1,93.34,-0.29799999999999993,-0.252
9,364,19,1626342444,4,95.99,-0.030000000000000027,-0.06999999999999995
9,120,20,1626342542,3,,0.11599999999999988,-0.04799999999999993
10,132,1,1626415378,3,102.99,0.21999999999999997,0.18799999999999994
10,707,2,1626415483,4,128.07,0.21599999999999997,-0.63
10,17,3,1626415614,5,101.27,0.1120000000000001,-0.716
10,863,4,1626415719,3,119.13,0.244,0.5319999999999998
10,826,5,1626415841,4,127.92,0.32000000000000006,-0.04799999999999993
10,524,6,1626416005,1,102.29,0.052000000000000046,0.5759999999999998
10,3,7,1626416110,3,112.74,-0.11599999999999999,-0.134
10,676,8,1626416225,5,109.36,0.19999999999999996,-0.716
10,995,9,1626416337,1,123.75,-0.21200000000000008,0.3019999999999998
10,873,10,1626416463,3,129.66,0.1200000000000001,-0.646
10,5,11,1626416636,4,143.98,0.22999999999999998,-0.608
10,468,12,1626416784,4,117.17,0.16599999999999993,-0.49
10,597,13,1626416904,3,99.96,0.278,-0.20400000000000007
10,395,14,1626417005,3,102.44,-0.1140000000000001,0.3700000000000001
10,793,15,1626417110,3,141.48,0.1279999999999999,0.538
10,740,16,1626417260,4,132.06,0.21399999999999997,-0.4079999999999999
10,946,17,1626417395,1,106.75,0.07000000000000006,-0.12400000000000011
10,720,18,1626417507,2,92.72,-0.16200000000000003,-0.33799999999999997
10,364,19,1626417602,4,123.5,0.09400000000000008,-0.35
10,120,20,1626417728,5,113.7,0.32199999999999984,-0.20400000000000007
11,132,1,1626512902,3,147.89,0.21399999999999997,0.18799999999999994
11,707,2,1626513053,2,141.42,0.1140000000000001,0.42400000000000015
11,17,3,1626513196,3,96.61,0.21599999999999997,0.41999999999999993
11,863,4,1626513294,3,108.08,0.21999999999999997,-0.21999999999999997
11,826,5,1626513403,2,104.41,0.13400000000000012,-0.248
11,524,6,1626513516,3,107.17,0.06400000000000006,0.268
11,3,7,1626513624,1,75.46,-0.030000000000000027,0.42999999999999994
11,676,8,1626513701,3,131.09,0.14200000000000013,0.258
11,995,9,1626513833,1,117.33,-0.08799999999999997,0.6340000000000001
11,873,10,1626513962,1,86.24,0.09400000000000008,0.6340000000000001
11,5,11,1626514080,4,99.36,0.31199999999999983,-0.522
11,468,12,1626514184,2,102.85,0.16199999999999992,-0.30599999999999994
11,597,13,1626514296,2,114.96,0.10799999999999987,0.16599999999999993
11,395,14,1626514418,3,132.1,0.15200000000000014,0.29600000000000004
11,793,15,1626514552,3,74.39,0.21199999999999997,0.726
11,740,16,1626514678,3,92.88,0.1359999999999999,-0.43600000000000005
11,946,17,1626514777,1,98.75,-0.03799999999999992,0.43999999999999995
11,720,18,1626514877,4,153.92,0.33000000000000007,0.20999999999999996
11,364,19,1626515038,2,96.07,-0.06599999999999995,0.3500000000000001
11,120,20,1626515150,4,,0.3859999999999999,-0.37
12,17,1,1626750921,5,114.26,0.39400000000000013,-0.29000000000000004
12,524,2,1626751037,2,98.18,0.07400000000000007,-0.532
12,720,3,1626751138,2,91.38,-0.16400000000000003,-0.732
12,120,4,1626751231,4,103.09,0.19199999999999995,0.13400000000000012
12,597,5,1626751336,2,85.56,-0.04400000000000004,-0.78
12,707,6,1626751464,2,7.89,0.28,-0.716
12,468,7,1626751569,3,97.65,-0.05799999999999994,0.32199999999999984
12,5,8,1626751669,3,76.62,-0.05799999999999994,-0.56
12,395,9,1626751747,3,101.57,0.06400000000000006,0.49
12,364,10,1626751851,2,100.49,-0.2340000000000001,0.3540000000000001
12,676,11,1626751963,4,94.26,0.15799999999999992,-0.478
12,826,12,1626752060,4,92.44,0.20799999999999996,0.274
12,995,13,1626752154,1,78.67,-0.2559999999999999,-0.548
12,873,14,1626752234,2,80.6,-0.236,-0.78
12,132,15,1626752317,3,98.5,0.07200000000000006,0.5219999999999998
12,946,16,1626752443,2,73.37,0.0020000000000000018,-0.774
12,3,17,1626752518,3,88.61,-0.09200000000000008,0.45199999999999996
12,740,18,1626752611,1,87.52,-0.005999999999999894,-0.5760000000000001
12,793,19,1626752702,5,71.09,0.41400000000000015,-0.09200000000000008
12,863,20,1626752867,3,,0.16999999999999993,-0.506
13,364,1,1626769564,4,215.03,0.32800000000000007,-0.19799999999999995
13,707,2,1626769781,3,139.78,0.0020000000000000018,-0.63
13,120,3,1626769927,3,86.94,-0.10199999999999998,0.006000000000000005
13,995,4,1626770022,4,193.68,-0.05799999999999994,-0.010000000000000009
13,5,5,1626770221,3,109.64,-0.17000000000000004,-0.624
13,720,6,1626770434,4,135.72,-0.16400000000000003,-0.21999999999999997
13,946,7,1626770573,1,81.69,0.16199999999999992,-0.65
13,395,8,1626770657,4,96.83,-0.27,0.10200000000000009
13,826,9,1626770755,3,98.66,0.27,-0.30200000000000005
13,17,10,1626770857,4,117.97,-0.10599999999999998,0.006000000000000005
13,524,11,1626770991,5,141.74,0.3340000000000001,-0.21999999999999997
13,793,12,1626771138,4,107.86,0.21999999999999997,0.40400000000000014
13,873,13,1626771249,1,82.65,-0.32200000000000006,-0.758
13,676,14,1626771335,5,97.17,0.33000000000000007,-0.42399999999999993
13,3,15,1626771436,2,79.4,-0.1140000000000001,-0.45200000000000007
13,468,16,1626771535,3,114.31,0.17599999999999993,-0.42000000000000004
13,863,17,1626771650,4,119.48,0.272,-0.21599999999999997
13,132,18,1626771773,3,87.08,-0.16599999999999993,-0.12400000000000011
13,740,19,1626771862,1,86.58,-0.31999999999999995,-0.768
13,597,20,1626771953,3,130.68,0.10599999999999987,-0.3440000000000001
14,863,1,1626840913,5,150.98,0.4119999999999999,-0.784
14,946,2,1626841075,3,118.12,-0.0020000000000000018,-0.672
14,3,3,1626841195,2,109.83,-0.06999999999999995,-0.548
14,5,4,1626841307,3,116.24,-0.11199999999999999,-0.43600000000000005
14,17,5,1626841426,4,351.1,0.1279999999999999,0.264
14,793,6,1626841786,4,151.05,0.41999999999999993,0.274
14,826,7,1626841939,3,120.96,0.09400000000000008,-0.30599999999999994
14,720,8,1626842062,1,108.35,-0.252,-0.005999999999999894
14,676,9,1626842174,5,105.94,-0.264,-0.10199999999999998
14,707,10,1626842282,3,142.5,-0.07999999999999996,-0.5960000000000001
14,395,11,1626842434,3,107.38,-0.248,-0.010000000000000009
14,132,12,1626842545,4,113.91,0.33000000000000007,-0.44600000000000006
14,120,13,1626842661,3,107.28,0.22599999999999998,0.40400000000000014
14,364,14,1626842771,4,115.32,-0.2559999999999999,-0.17799999999999994
14,873,15,1626842889,1,113.07,-0.005999999999999894,-0.78
14,740,16,1626843009,3,101.69,-0.138,-0.624
14,995,17,1626843118,4,112.08,-0.15799999999999992,-0.252
14,597,18,1626843232,4,110.28,0.22199999999999998,-0.624
14,468,19,1626843344,4,111.24,0.10799999999999987,-0.634
14,524,20,1626843458,4,,-0.30799999999999994,-0.03200000000000003
15,597,1,1626864266,4,120.95,0.248,-0.5860000000000001
15,826,2,1626864396,5,120.75,0.3440000000000001,-0.17200000000000004
15,364,3,1626864524,1,103.3,-0.10199999999999998,-0.14
15,132,4,1626864633,2,102.51,0.17999999999999994,-0.21999999999999997
15,873,5,1626864743,1,100.72,-0.33599999999999997,-0.768
15,524,6,1626864885,3,105.63,0.1200000000000001,0.10799999999999987
15,863,7,1626865004,4,102.75,0.34199999999999986,0.21599999999999997
15,5,8,1626865115,5,106.88,0.274,-0.666
15,707,9,1626865233,3,102.78,-0.10599999999999998,-0.758
15,720,10,1626865345,1,102.12,-0.15000000000000002,-0.43999999999999995
15,676,11,1626865474,5,103.03,-0.402,-0.06999999999999995
15,946,12,1626865584,2,102.86,-0.07799999999999996,-0.752
15,793,13,1626865696,2,106.44,0.0020000000000000018,0.726
15,17,14,1626865810,4,105.55,0.32000000000000006,0.32199999999999984
15,468,15,1626865924,3,104.98,0.09200000000000008,-0.31799999999999995
15,3,16,1626866058,1,104.78,-0.11199999999999999,-0.608
15,120,17,1626866172,4,92.88,0.252,0.494
15,395,18,1626866271,4,96.4,-0.25,0.3600000000000001
15,740,19,1626866376,2,91.19,-0.128,-0.65
15,995,20,1626866473,3,91.73,-0.07799999999999996,0.5959999999999999
16,793,1,1626935750,2,191.66,0.030000000000000027,-0.20999999999999996
16,17,2,1626935866,4,77.96,0.22999999999999998,-0.274
16,707,3,1626935946,3,82.17,-0.005999999999999894,-0.506
16,720,4,1626936030,4,97.31,0.13400000000000012,-0.398
16,826,5,1626936129,3,101.51,0.29800000000000004,-0.30599999999999994
16,946,6,1626936248,2,79.39,-0.138,-0.264
16,395,7,1626936329,5,504.39,0.052000000000000046,0.19399999999999995
16,676,8,1626936419,5,417.92,0.17599999999999993,-0.29599999999999993
16,740,9,1626936549,2,289.1,0.05800000000000005,0.19799999999999995
16,597,10,1626936634,3,207.13,0.0,0.20999999999999996
16,863,11,1626936723,4,120.89,0.242,0.3819999999999999
16,468,12,1626936847,4,97.36,0.08599999999999985,-0.264
16,120,13,1626936946,3,77.55,0.19999999999999996,0.21999999999999997
16,364,14,1626937026,5,119.2,-0.020000000000000018,-0.5
16,3,15,1626937147,2,75.31,-0.014000000000000012,-0.15599999999999992
16,524,16,1626937238,5,113.07,0.20799999999999996,-0.388
16,132,17,1626937353,5,103.26,0.09799999999999986,-0.17200000000000004
16,995,18,1626937458,4,89.77,-0.0020000000000000018,-0.3440000000000001
16,873,19,1626937549,2,72.23,-0.2240000000000001,-0.28400000000000003
16,5,20,1626937623,5,,0.1200000000000001,-0.42000000000000004
17,120,1,1626943994,3,87.9,0.21999999999999997,0.3659999999999999
17,863,2,1626944086,3,88.64,0.11599999999999988,0.506
17,364,3,1626944176,2,86.06,0.04800000000000004,0.516
17,3,4,1626944264,2,97.53,-0.03599999999999992,0.3380000000000001
17,395,5,1626944363,2,127.5,-0.028000000000000025,0.484
17,826,6,1626944508,3,104.42,0.21999999999999997,0.3600000000000001
17,132,7,1626944614,3,87.88,-0.03799999999999992,0.15599999999999992
17,720,8,1626944703,4,90.78,0.09799999999999986,-0.18799999999999994
17,597,9,1626944795,4,73.74,0.052000000000000046,-0.09599999999999997
17,468,10,1626944870,3,75.7,-0.05799999999999994,0.13400000000000012
17,740,11,1626944962,2,80.57,-0.12400000000000011,0.72
17,5,12,1626945044,3,74.72,0.052000000000000046,0.248
17,873,13,1626945120,2,93.22,-0.09200000000000008,0.6019999999999999
17,17,14,1626945215,3,104.89,0.04200000000000004,0.3019999999999998
17,946,15,1626945321,3,65.03,0.04200000000000004,0.09200000000000008
17,676,16,1626945405,4,75.88,0.15200000000000014,-0.134
17,995,17,1626945482,4,79.76,-0.1359999999999999,-0.18200000000000005
17,707,18,1626945563,3,87.46,0.03600000000000003,0.252
17,524,19,1626945652,4,76.25,0.06400000000000006,-0.268
17,793,20,1626945730,4,,-0.22999999999999998,0.16199999999999992
18,17,1,1627037228,3,94.7,0.09400000000000008,0.1459999999999999
18,524,2,1627037332,4,94.14,-0.12400000000000011,-0.274
18,720,3,1627037440,2,94.7,0.052000000000000046,0.41400000000000015
18,120,4,1627037542,1,96.1,-0.15200000000000002,-0.268
18,597,5,1627037647,2,96.03,0.030000000000000027,-0.45599999999999996
18,707,6,1627037772,2,96.33,0.038000000000000034,-0.608
18,468,7,1627037881,3,100.37,0.1479999999999999,-0.608
18,5,8,1627037991,4,106.04,0.22799999999999998,-0.5800000000000001
18,395,9,1627038103,3,106.03,0.17599999999999993,-0.268
18,364,10,1627038220,1,95.37,0.020000000000000018,0.3600000000000001
18,676,11,1627038347,5,110.55,0.3759999999999999,-0.35
18,826,12,1627038473,3,98.45,0.1120000000000001,-0.5
18,995,13,1627038579,2,96.91,-0.1140000000000001,-0.30599999999999994
18,873,14,1627038683,1,64.81,-0.134,-0.666
18,132,15,1627038759,2,99.46,-0.0020000000000000018,-0.30200000000000005
18,946,16,1627038891,1,70.42,-0.062000000000000055,-0.6020000000000001
18,3,17,1627038972,1,91.53,-0.04799999999999993,-0.404
18,740,18,1627039070,2,93.94,-0.06599999999999995,-0.72
18,793,19,1627039170,3,94.36,-0.0020000000000000018,0.42400000000000015
18,863,20,1627039273,3,129.62,0.09400000000000008,0.12400000000000011
19,364,1,1627044195,2,66.06,-0.20799999999999996,-0.42000000000000004
19,707,2,1627044276,3,77.34,0.21199999999999997,-0.63
19,120,3,1627044364,4,62.15,0.32800000000000007,-0.42399999999999993
19,995,4,1627044431,1,63.34,-0.21599999999999997,-0.63
19,5,5,1627044498,4,65.29,0.22799999999999998,-0.646
19,720,6,1627044595,1,69.73,-0.21999999999999997,-0.398
19,946,7,1627044666,3,41.59,0.21999999999999997,-0.41400000000000003
19,395,8,1627044710,3,44.36,0.10799999999999987,-0.21599999999999997
19,826,9,1627044757,4,47.68,0.32400000000000007,-0.608
19,17,10,1627044807,4,71.97,0.30600000000000005,0.17799999999999994
19,524,11,1627044903,3,59.79,0.1140000000000001,-0.20400000000000007
19,793,12,1627044964,1,42.49,-0.22199999999999998,0.21599999999999997
19,873,13,1627045008,2,46.43,0.1140000000000001,-0.6120000000000001
19,676,14,1627045056,4,48.85,0.32400000000000007,-0.41400000000000003
19,3,15,1627045107,3,70.0,0.1200000000000001,-0.43000000000000005
19,468,16,1627045187,3,62.14,0.21399999999999997,-0.42399999999999993
19,863,17,1627045250,3,48.69,0.21399999999999997,-0.43600000000000005
19,132,18,1627045301,4,45.46,0.32000000000000006,-0.42000000000000004
19,740,19,1627045352,3,22.06,0.21999999999999997,-0.42399999999999993
19,597,20,1627045399,3,37.65,0.21199999999999997,-0.41400000000000003
20,863,1,1633930762,3,157.46,0.18599999999999994,0.35599999999999987
20,946,2,1633930969,2,127.83,0.052000000000000046,0.19599999999999995
20,3,3,1633931107,3,129.69,0.05800000000000005,0.21199999999999997
20,5,4,1633931377,3,215.75,0.21599999999999997,0.20599999999999996
20,17,5,1633931608,4,161.7,0.28800000000000003,0.0020000000000000018
20,793,6,1633931782,3,225.28,0.21399999999999997,0.3999999999999999
20,826,7,1633932017,3,165.32,0.21399999999999997,0.5019999999999998
20,720,8,1633932198,3,177.5,0.21599999999999997,0.55
20,676,9,1633932387,4,148.59,0.30000000000000004,0.40400000000000014
20,707,10,1633932546,3,160.08,0.272,0.506
20,395,11,1633932717,4,149.37,0.262,0.4159999999999999
20,132,12,1633932876,4,146.01,0.30600000000000005,0.538
20,120,13,1633933033,4,113.81,0.32800000000000007,0.46399999999999997
20,364,14,1633933159,4,150.73,0.32400000000000007,0.496
20,873,15,1633933320,3,151.06,0.29400000000000004,0.49
20,740,16,1633933479,3,141.19,0.30800000000000005,0.56
20,995,17,1633933629,4,160.66,0.32400000000000007,0.5919999999999999
20,597,18,1633933801,3,175.19,0.32199999999999984,0.554
20,468,19,1633933985,4,169.4,0.32199999999999984,0.45399999999999996
20,524,20,1633934169,3,143.79,0.28800000000000003,0.46399999999999997
21,597,1,1633958914,3,179.62,0.23399999999999999,-0.21999999999999997
21,826,2,1633959109,2,201.84,0.31599999999999984,-0.134
21,364,3,1633959318,3,172.3,0.29400000000000004,-0.3440000000000001
21,132,4,1633959492,4,204.72,0.21399999999999997,0.11799999999999988
21,873,5,1633959699,2,189.68,0.1200000000000001,0.32800000000000007
21,524,6,1633959919,4,157.6,0.20599999999999996,0.3380000000000001
21,863,7,1633960089,4,209.95,0.21399999999999997,0.46199999999999997
21,5,8,1633960303,3,213.86,0.19999999999999996,0.0
21,707,9,1633960519,2,176.48,0.1200000000000001,0.16599999999999993
21,720,10,1633960698,3,210.55,0.17599999999999993,0.474
21,676,11,1633960923,4,200.2,0.21999999999999997,-0.376
21,946,12,1633961125,2,92.29,0.05800000000000005,0.44599999999999995
21,793,13,1633961287,4,224.44,0.34199999999999986,0.3540000000000001
21,17,14,1633961514,3,167.93,0.19399999999999995,0.3380000000000001
